name,genre,website,license,comment,wikilink,operatingSystem,programmingLanguage
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,Microsoft_Windows,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,OS_X,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,Linux,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,Microsoft_Windows,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,Linux,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,OS_X,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,Unix,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,OS_X,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,Microsoft_Windows,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,Linux,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt是一个开源型交互式并行可视化与图形分析工具，用于查看科学数据。利用VisIt，可以可视化二维几何模型以及三维空间结构化和非结构化网格之中所定义的标量场和矢量场。在设计上，VisIt不仅旨在处理规模非常庞大，以太字节来计算的数据集，同时亦可用于处理千字节范围的小型数据集。,http://en.wikipedia.org/wiki/VisIt,Unix,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,OS_X,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,Linux,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,Microsoft_Windows,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,Unix,C
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,Unix,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,Microsoft_Windows,C++
VisIt,Interactive_visualization,http://visit.llnl.gov/,BSD_licenses,VisIt is an open source interactive parallel visualization and graphical analysis tool for viewing scientific data. It can be used to visualize scalar and vector fields defined on 2D and 3D structured and unstructured meshes. VisIt was designed to handle very large data set sizes in the terascale range and yet can also handle small data sets in the kilobyte range.,http://en.wikipedia.org/wiki/VisIt,OS_X,C++
